3.025194630026817322e-02,3.632204532623291016e-01,2.369863446801900864e-03,1.627820311114192009e-03,6.025298833847045898e-01
7.644815836101770401e-03,3.595892488956451416e-01,2.180405892431735992e-03,1.308400533162057400e-03,6.292771100997924805e-01
4.434037487953901291e-03,4.123798012733459473e-01,2.650479786098003387e-03,1.341696130111813545e-03,5.791939496994018555e-01
3.559434786438941956e-03,5.073810815811157227e-01,4.711369518190622330e-03,1.272436347790062428e-03,4.830757081508636475e-01
3.858413081616163254e-03,5.982866287231445312e-01,1.825530081987380981e-02,1.181255327537655830e-03,3.784183859825134277e-01
6.234790198504924774e-03,5.599262118339538574e-01,1.203953474760055542e-01,1.385235926136374474e-03,3.120583593845367432e-01
1.065975241363048553e-02,2.586025595664978027e-01,5.572132468223571777e-01,1.697137253358960152e-03,1.718273460865020752e-01
5.819496698677539825e-03,1.117791701108217239e-02,9.695394635200500488e-01,1.664325012825429440e-03,1.179879531264305115e-02
3.930813632905483246e-03,2.064642263576388359e-03,9.888025522232055664e-01,2.582127228379249573e-03,2.619870007038116455e-03
3.812918905168771744e-03,1.334583153948187828e-03,9.879830479621887207e-01,4.942212719470262527e-03,1.927248551510274410e-03
4.930702503770589828e-03,1.369822770357131958e-03,9.741056561470031738e-01,1.690209284424781799e-02,2.691824920475482941e-03
9.618731215596199036e-03,2.578536514192819595e-03,8.570550680160522461e-01,1.224942803382873535e-01,8.253330364823341370e-03
1.363145839422941208e-02,4.604087211191654205e-03,3.367969393730163574e-01,6.267536282539367676e-01,1.821391656994819641e-02
9.838864207267761230e-03,3.978292923420667648e-03,4.628587514162063599e-02,9.248273968696594238e-01,1.506957598030567169e-02
9.324349462985992432e-03,3.599387360736727715e-03,1.110785268247127533e-02,9.649534225463867188e-01,1.101498492062091827e-02
1.060589682310819626e-02,3.438898827880620956e-03,5.824522115290164948e-03,9.717725515365600586e-01,8.358130231499671936e-03
1.290140766650438309e-02,3.045404795557260513e-03,4.711163230240345001e-03,9.729385375976562500e-01,6.403463426977396011e-03
1.599771901965141296e-02,2.582311164587736130e-03,4.912043921649456024e-03,9.715854525566101074e-01,4.922446329146623611e-03
2.373523637652397156e-02,1.919211819767951965e-03,7.492966949939727783e-03,9.631459116935729980e-01,3.706662682816386223e-03
3.782141208648681641e-02,1.506228698417544365e-03,1.321606803685426712e-02,9.441186785697937012e-01,3.337577683851122856e-03
3.535958379507064819e-02,1.498935511335730553e-03,9.677967987954616547e-03,9.489665031433105469e-01,4.497024230659008026e-03
3.289204090833663940e-02,2.059233840554952621e-03,5.261367186903953552e-03,9.523410797119140625e-01,7.446302566677331924e-03
3.266856819391250610e-02,3.513818606734275818e-03,3.115629777312278748e-03,9.475646018981933594e-01,1.313730794936418533e-02
3.741046413779258728e-02,6.049251649528741837e-03,2.307037590071558952e-03,9.331204295158386230e-01,2.111283130943775177e-02
5.470414832234382629e-02,8.100683800876140594e-03,2.191040664911270142e-03,9.079970121383666992e-01,2.700706198811531067e-02
1.125840544700622559e-01,8.583121933043003082e-03,2.809592289850115776e-03,8.460443615913391113e-01,2.997886762022972107e-02
3.825150132179260254e-01,6.329342722892761230e-03,6.128469482064247131e-03,5.768435001373291016e-01,2.818368002772331238e-02
8.513770103454589844e-01,3.324480727314949036e-03,9.883406572043895721e-03,1.191956400871276855e-01,1.621947623789310455e-02
9.676475524902343750e-01,2.559634624049067497e-03,8.360324427485466003e-03,1.353497803211212158e-02,7.897520437836647034e-03
9.739273786544799805e-01,4.062691237777471542e-03,8.066605776548385620e-03,4.728038795292377472e-03,9.215360507369041443e-03
9.537562131881713867e-01,1.056231558322906494e-02,8.493999019265174866e-03,4.405216313898563385e-03,2.278225682675838470e-02
